post_id,url,post_date,post_type,is_urgent,seller_type,property_type,project_name,price,price_per_m2,area,area_used,floors,bedrooms,bathrooms,frontage,acces_road,house_direction,balcony_direction,floors_apartment,year_built,address_full,street,ward,district,city,legal_status,furniture_state,has_garage,has_pool,has_elevator,has_security,has_parking,management_fee,has_swimming_pool,has_gym,has_supermarket,building_density,crawled_at,source
,https://mogi.vn/quan-2/mua-can-ho-chung-cu/ban-can-ho-feliz-en-vista-thanh-my-loi-thuoc-thap-altaz-240m2-4pn-id22692380,,,,,"Bán căn hộ Feliz en Vista Thạnh Mỹ Lợi thuộc tháp Altaz, 240m2, 4PN - Mogi.vn",,31000.0,129.1667,240.0,,,4,4,,,,,,,"Phan Văn Đáng, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",,Phường Thạnh Mỹ Lợi,Quận 2 (TP. Thủ Đức),TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-cao-cap-riverside-residence-phu-my-hung-quan-7-id22670314,,,,,"Bán căn hộ cao cấp Riverside Residence,Phú Mỹ Hưng ,Quận 7: - Mogi.vn",,7000.0,89.7436,78.0,,,2,2,,,,,,,"Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",,Phường Tân Phú,Quận 7,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-cao-cap-ascentia-quan-7-75m2-o-xe-gia-6-4-ty-re-nhat-id22669386,,,,,"Bán căn hộ cao cấp Ascentia, Quận 7 75m2, ô xe giá 6,4 tỷ rẻ nhất - Mogi.vn",,6000.0,80.0,75.0,,,2,2,,,,,,,"Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",,Phường Phú Mỹ,Quận 7,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-cao-cap-scenic-valley-1-quan-7-71m2-2pn-view-dn-gia-5-2-ty-id22669053,,,,,"Bán căn hộ cao cấp Scenic Valley 1 Quận 7, 71m2 2PN view ĐN giá 5,2 tỷ - Mogi.vn",,5000.0,70.4225,71.0,,,2,2,,,,,,,"Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",,Phường Tân Phú,Quận 7,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-9/mua-can-ho-chung-cu/elysian-thu-duc-gio-hang-sieu-tot-noi-bo-cdt-06-2025-tang-5-nam-pql-id22692296,,,,,Elysian Thủ Đức-Giỏ hàng siêu tốt nội bộ CĐT 06/2025. Tặng 5 năm PQL. - Mogi.vn,,3000.0,60.0,50.0,,,2,2,,,,,,,"Lò Lu, Phường Trường Thạnh, Quận 9 (TP. Thủ Đức), TPHCM",,Phường Trường Thạnh,Quận 9 (TP. Thủ Đức),TPHCM,Hợp đồng mua bán,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-1/mua-can-ho-chung-cu/ban-can-ho-cao-cap-central-garden-quan-1-dt-70-3m2-2pn-gia-5-ty-id22690937,,,,,"Bán căn hộ cao cấp Central Garden Quận 1, Dt: 70.3m2, 2PN, giá: 5 tỷ - Mogi.vn",,5000.0,71.1238,70.3,,,2,2,,,,,,,"Võ Văn Kiệt, Phường Cô Giang, Quận 1, TPHCM",,Phường Cô Giang,Quận 1,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-4/mua-can-ho-chung-cu/ban-can-ho-cao-cap-galaxy-9-quan-4-1pn-gia-3-7-ty-so-hong-id22690879,,,,,"Bán căn hộ cao cấp Galaxy 9 Quận 4, 1PN, giá: 3.7 tỷ, sổ hồng - Mogi.vn",,3000.0,60.0,50.0,,,1,1,,,,,,,"Nguyễn Khoái, Phường 1, Quận 4, TPHCM",,Phường 1,Quận 4,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-5/mua-can-ho-chung-cu/can-ban-can-ho-3-pn-o-phuc-thinh-quan-5-gia-4-1-ty-nha-dep-id22690832,,,,,"Cần bán căn hộ 3 PN ở Phúc Thịnh Quận 5, giá: 4.1 tỷ, nhà đẹp - Mogi.vn",,4000.0,44.4444,90.0,,,3,2,,,,,,,"Cao Đạt, Phường 1, Quận 5, TPHCM",,Phường 1,Quận 5,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-4/mua-can-ho-chung-cu/can-ban-can-ho-cao-cap-galaxy-9-duong-nguyen-khoai-quan-4-gia-3-7-ty-id22690829,,,,,Cần bán căn hộ cao cấp Galaxy 9 đường Nguyễn khoái Quận 4 giá: 3.7 tỷ - Mogi.vn,,3000.0,60.0,50.0,,,1,1,,,,,,,"Nguyễn Khoái, Phường 1, Quận 4, TPHCM",,Phường 1,Quận 4,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/ban-gap-ch-2pn-can-ho-carillon-7-re-hon-tt-200tr-da-co-so-id22223727,,,,,Bán GẤP CH 2PN Căn hộ CARILLON 7. Rẻ hơn TT 200tr. Đã có Sổ - Mogi.vn,,3000.0,45.4545,66.0,,,2,1,,,,,,,"Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",,Phường Tân Thới Hòa,Quận Tân Phú,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
